age,revenus,poste_coicop,bdf_budget_share,bdf_expenditures,kantar_aggregated_budget_share,kantar_aggregated_expenditures,kantar_budget_share,kantar_expenditures,nomc,nomk,kantar_to_bdf,kantar_budget_share_to_bdf
0,3,poste_01_1_8_1_1_c,0.000581186765555,687184.101196,0.0115509249227,383595.5625,0.0115509249227,383595.5625,1194 : autres produits alimentaires,11941 : Plats sans information sur la composition ,1.7914287035,0.0503151712478
0,3,poste_01_1_8_1_2,0.00451287940893,5335942.18628,0.0118558776627,393722.761719,0.0106010246319,352050.25,"1182 : confitures, compote, gelées, purées et pâtes de fruits, miel","11821 : Confitures, marmelades, compotes",13.5525367215,0.380644903508
0,3,poste_01_1_8_1_2,0.00451287940893,5335942.18628,0.0118558776627,393722.761719,0.0012548530308,41672.5117188,"1182 : confitures, compote, gelées, purées et pâtes de fruits, miel","11822 : Miel, gelées, pâtes de fruits",13.5525367215,0.380644903508
0,3,poste_01_1_8_1_3,0.0101910775938,12049734.9761,0.0136065545084,451861.125,0.0136065545084,451861.125,"1184 : sucreries, bonbons et autres confiseries",11841 : Produits de confiserie,26.666898986,0.748982969018
0,3,poste_01_1_8_2_1,0.0159976480328,18915312.6606,0.0232779650951,773039.75,0.0232779650951,773039.75,1183 : chocolat,11831 : Chocolat,24.468745185,0.687244265876
0,3,poste_01_1_8_3_1,0.00746230285444,8823283.9834,0.0095738826596,317939.8125,0.0095738826596,317939.8125,"1185 : crèmes glacées, sorbets, entremets glacés",11851 : Crèmes glacées et sorbets,27.7514285299,0.779443734561
0,3,poste_01_1_9_1_1_a,0.0111037915485,13128910.4766,0.0162663264898,540189.699219,0.00920228057429,305599.25,1191 : sauces et condiments,11911 : condiment et sauces à base de légumes/plantes,24.3042592177,0.682624411569
0,3,poste_01_1_9_1_1_a,0.0111037915485,13128910.4766,0.0162663264898,540189.699219,0.00585648981716,194488.625,1191 : sauces et condiments,11912 : Sauce d'origine animale,24.3042592177,0.682624411569
0,3,poste_01_1_9_1_1_a,0.0111037915485,13128910.4766,0.0162663264898,540189.699219,0.00120755609839,40101.8242188,1191 : sauces et condiments,11913 : Vinaigre ,24.3042592177,0.682624411569
0,3,poste_01_1_9_1_1_b,0.00293016331966,3464568.99316,0.00305028655845,101297.203125,0.00305028655845,101297.203125,1192 : sel et épices sèches,11921 : Sel et épices sèches,34.2020202561,0.960619031529
0,3,poste_01_1_9_3_2,0.00777942873027,9198247.54565,0.00881995488209,292902.566406,0.00784182659321,260419.828125,"1193 : levure , préparations pour desserts, soupes",11931 : Soupes sans viande,31.4037792789,0.882025909914
0,3,poste_01_1_9_3_2,0.00777942873027,9198247.54565,0.00881995488209,292902.566406,0.000978128288879,32482.7382812,"1193 : levure , préparations pour desserts, soupes",11932 : Soupes contenant de la viande,31.4037792789,0.882025909914
0,3,poste_01_2_1_1_1,0.00136420884868,1613014.4165,0.00315129056816,104651.453125,0.00315129056816,104651.453125,1213 : cacao et chocolat en poudre,12131 : Cacao et chocolat en poudre,15.4132061079,0.432904811273
0,3,poste_01_2_1_2_1,0.0271654771491,32119939.9309,0.00849677693886,282170.125,0.00849677693886,282170.125,1211 : café,12111 : Café ,113.83182373,3.19715079548
0,3,poste_01_2_1_3_1,0.00145817212025,1724114.78931,0.00458008194482,152100.296875,0.00458008194482,152100.296875,1212 : thé et plantes à infusion,12121 : Thés et infusions,11.3353808292,0.318372495911
0,3,poste_01_2_2_1_1,0.00819465715772,9689205.68616,0.0128995414966,428381.875,0.0128995414966,428381.875,1221 : eaux minérales,12211 : Eaux minérales ou de source,22.6181504205,0.635267320153
0,3,poste_01_2_2_2_1,0.0,0.0,0.000160468834197,5329.02197266,0.000160468834197,5329.02197266,1224 : jus de légumes,12241 : Jus de légumes,0.0,0.0
0,3,poste_01_2_2_2_2,0.0177851862241,21028863.5846,0.0222018831908,737304.0625,0.0222018831908,737304.0625,1222 : boissons gazeuses,12221 : Boissons gazeuses,28.5212908136,0.801066561395
0,3,poste_01_2_2_2_3,0.0286215863513,33841615.5654,0.0398212571072,1322427.21875,0.0284850842721,945963.375,"1223 : jus de fruits et de légumes, sirops, boissons aromatisées",12231 : Jus de Fruits ,25.5905316267,0.718751451625
0,3,poste_01_2_2_2_3,0.0286215863513,33841615.5654,0.0398212571072,1322427.21875,0.0113361728351,376463.84375,"1223 : jus de fruits et de légumes, sirops, boissons aromatisées",12232 : Boissons aromatisées ,25.5905316267,0.718751451625
0,3,poste_02_1_1_1_1,0.0500720488027,59204231.5669,0.0157206093845,522066.9375,0.0157206093845,522066.9375,2111 : spiritueux et liqueurs,21111 : Spiritueux et liqueurs,113.403526089,3.18512136382
0,3,poste_02_1_2_1_1,0.101393021311,119885166.605,0.0147822176187,490903.8125,0.0147822176187,490903.8125,2121 : vins et cidres,21211 : Vins et cidres/Poiré,244.213150422,6.85912113638
0,3,poste_02_1_2_2_1,0.0711298028638,84102516.6885,0.0184703902879,613384.625,0.0184703902879,613384.625,"2122 : autres apéritifs à base de vin, champagne et autres mousseux","21221 : Autres apéritifs, champagne et autres",137.112202133,3.85101785912
0,3,poste_02_1_3_1_1,0.0155857534583,18428296.4039,0.0089021470879,295632.09375,0.0089021470879,295632.09375,2131 : bière et boissons à base de bière,21311 : Bière alcoolisée,62.3352362397,1.75078588394
0,3,poste_02_1_3_1_1,0.0155857534583,18428296.4039,0.0089021470879,295632.09375,0.0,0.0,2131 : bière et boissons à base de bière,21312 : Bière non alcoolisée,62.3352362397,1.75078588394
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.0149756442762,24566614.0,1112 : Pain/viennoiserie/biscuits/gâteaux,11121 : Pain et Panification sèche,4.34161566375,1.47754724538
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.0146618061179,24051782.0,1112 : Pain/viennoiserie/biscuits/gâteaux,11122 : Viennoiserie,4.34161566375,1.47754724538
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.00189572860799,3109825.0,1112 : Pain/viennoiserie/biscuits/gâteaux,11123 : Pâtisseries fraîches,4.34161566375,1.47754724538
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.00143078155702,2347108.25,1112 : Pain/viennoiserie/biscuits/gâteaux,11124 : Pâtisserie surgelée,4.34161566375,1.47754724538
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.0133721077766,21936112.0,1112 : Pain/viennoiserie/biscuits/gâteaux,11125 : Pâtisseries de conservation,4.34161566375,1.47754724538
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.0271688021912,44568732.0,1112 : Pain/viennoiserie/biscuits/gâteaux,11126 : Biscuits secs sucrés et gâteaux industriels,4.34161566375,1.47754724538
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0803759152676,131851695.25,0.00687104474077,11271522.0,1112 : Pain/viennoiserie/biscuits/gâteaux,11127 : Biscuits Apéritifs,4.34161566375,1.47754724538
1,0,poste_01_1_1_3_3,0.0400405492034,193005556.014,0.0306762163425,50322427.0,0.0263211797208,43178260.0,"1114 : Préparations telles que pâte à pâtisser, gâteau industriel, tarte, quiche",11141 : Plats à base de céréales,3.83537852842,1.3052636204
1,0,poste_01_1_1_3_3,0.0400405492034,193005556.014,0.0306762163425,50322427.0,0.00435503662172,7144167.0,"1114 : Préparations telles que pâte à pâtisser, gâteau industriel, tarte, quiche",11142 : Pâte à pâtisser/Pâte à Tarte/Pâte à Garnir,3.83537852842,1.3052636204
1,0,poste_01_1_1_4_1,0.0170771883495,82316359.2438,0.0210472311259,34526675.0,0.00914851349961,15007568.0,1115 : Autres céréales et produits à base de céréales,11151 : Autres céréales,2.38413803947,0.811374581641
1,0,poste_01_1_1_4_1,0.0170771883495,82316359.2438,0.0210472311259,34526675.0,0.00980064426267,16077348.0,1115 : Autres céréales et produits à base de céréales,11152 : Céréales pour petit déjeuner,2.38413803947,0.811374581641
1,0,poste_01_1_1_4_1,0.0170771883495,82316359.2438,0.0210472311259,34526675.0,0.00209807336365,3441759.0,1115 : Autres céréales et produits à base de céréales,11153 : Barre de céréales,2.38413803947,0.811374581641
1,0,poste_01_1_1_4_2,0.0187607575323,90431587.7476,0.0194966397891,31983026.25,0.0128166377911,21024898.0,1113 : Pâtes et plats à base de pâtes,11131 : Pâtes alimentaires,2.82748690011,0.962255944368
1,0,poste_01_1_1_4_2,0.0187607575323,90431587.7476,0.0194966397891,31983026.25,0.0019174193106,3145407.25,1113 : Pâtes et plats à base de pâtes,11132 : Plats pâtes sans viande,2.82748690011,0.962255944368
1,0,poste_01_1_1_4_2,0.0187607575323,90431587.7476,0.0194966397891,31983026.25,0.00476258268743,7812721.0,1113 : Pâtes et plats à base de pâtes,11133 : Plats pâtes  avec viande,2.82748690011,0.962255944368
1,0,poste_01_1_1_4_3,0.00829325335316,39975574.9218,0.00335769709362,5508093.46875,0.00132602156999,2175256.0,1111 : Riz  et produits à base de riz,11111 : Riz,7.2576064928,2.46992302221
1,0,poste_01_1_1_4_3,0.00829325335316,39975574.9218,0.00335769709362,5508093.46875,0.000157404448809,258212.21875,1111 : Riz  et produits à base de riz,11112 : Plat Riz sans viande,7.2576064928,2.46992302221
1,0,poste_01_1_1_4_3,0.00829325335316,39975574.9218,0.00335769709362,5508093.46875,0.00187427107482,3074625.25,1111 : Riz  et produits à base de riz,11113 : Plat Riz préparé avec de la viande,7.2576064928,2.46992302221
1,0,poste_01_1_2_1_1,0.0571796839505,275620512.533,0.0523090045428,85809672.0,0.0523090045428,85809672.0,1121 : Viande bovine fraîche ou surgelée,11211 : Viande povine,3.21199820613,1.09311359392
1,0,poste_01_1_2_3_1,0.00684669022424,33002775.4332,0.00325220576603,5335041.5,0.00325220576603,5335041.5,1123 : Viande ovine ou caprine fraîche ou surgelée,11231 : Viande ovine,6.18603912139,2.10524509112
1,0,poste_01_1_2_4_1,0.0138040532124,66539021.5297,0.0184526598364,30270442.0,0.0184526598364,30270442.0,1122 : Viande porcine fraîche ou surgelée,11221 : Viande Porcine,2.19815163352,0.748079319447
1,0,poste_01_1_2_4_2,0.0593735925063,286195705.658,0.0836095267604,137156234.0,0.00835597997933,13707466.0,"1125 : Viande séchée salée ou fumée, charcuterie et abats, frais ou surgelé",11251 : Lard et Bacon,2.08664015708,0.71012951283
1,0,poste_01_1_2_4_2,0.0593735925063,286195705.658,0.0836095267604,137156234.0,0.0752535467811,123448768.0,"1125 : Viande séchée salée ou fumée, charcuterie et abats, frais ou surgelé","11252 : Jambon, saucisses, pâté",2.08664015708,0.71012951283
1,0,poste_01_1_2_5_1,0.0333799460696,160899767.337,0.0317873202942,52145124.0,0.0317873202942,52145124.0,1124 : Viande de volaille fraîche ou surgelée,11241 : Viande de volaille,3.08561481869,1.05010254909
1,0,poste_01_1_2_6_1,0.00290647496033,14009943.0931,0.00238649666124,3914899.5,0.00238649666124,3914899.5,1127 : Autres viandes comestibles fraîches ou surgelées,11271 : Autres viandes fraîches,3.5786213907,1.21788352254
1,0,poste_01_1_2_6_3,0.0240835611748,116088845.128,0.0248378100417,40744884.2031,0.0095159532003,15610330.0,"1126 : Conserve de viande, plat préparé de viandes",11261 : produits de transformation des viandes,2.84916370236,0.969633036662
1,0,poste_01_1_2_6_3,0.0240835611748,116088845.128,0.0248378100417,40744884.2031,3.72060437259e-05,61034.203125,"1126 : Conserve de viande, plat préparé de viandes",11262 : bœuf pané,2.84916370236,0.969633036662
1,0,poste_01_1_2_6_3,0.0240835611748,116088845.128,0.0248378100417,40744884.2031,0.0152846507977,25073520.0,"1126 : Conserve de viande, plat préparé de viandes",11262 : Plats cuisinés à base de viande,2.84916370236,0.969633036662
1,0,poste_01_1_3_1_1,0.0160211143629,77225816.0063,0.00779531747772,12787734.0,0.00779531747772,12787734.0,1130 : Poissons frais,11301 : Poissons frais ou réfrigérés,6.0390539877,2.05522281918
1,0,poste_01_1_3_1_2,0.0106833135069,51496268.2705,0.00899873032008,14761858.0,0.00899873032008,14761858.0,1132 : Fruits de mer frais ou surgelés,11321 : Fruits de mer frais,3.48846793341,1.18720231932
1,0,poste_01_1_3_2_1_a,0.0036085383134,17394065.7017,0.00447231750355,7336559.0,0.00447231750355,7336559.0,1131 : Poissons surgelés ou congelés ,11311 : Poissons surgelés,2.37087518844,0.806860941902
1,0,poste_01_1_3_2_1_b,0.00631157216428,30423371.2854,0.00469337951791,7699197.5,0.00469337951791,7699197.5,"1133 : Poissons et fruits de mer salés, fumés, séchés","11331 : PDM séchés, fumés ou salés",3.95149900823,1.34478197218
1,0,poste_01_1_3_2_2,0.0200469924816,96631564.9332,0.0243934072293,40015869.0,0.0190067070311,31179322.0,1134 : Conserves et plats préparés à base de produits de mer,11341 : PDM en conserve et poisson pané,2.41483109946,0.821820104635
1,0,poste_01_1_3_2_2,0.0200469924816,96631564.9332,0.0243934072293,40015869.0,0.00538670019815,8836547.0,1134 : Conserves et plats préparés à base de produits de mer,11342 : Préparations à base de P.D.M,2.41483109946,0.821820104635
1,0,poste_01_1_4_1_1_a,0.00530489153588,25570916.5045,0.00177396538633,2910080.0,0.00177396538633,2910080.0,1141 : Lait entier,11411 : lait entier,8.78701496334,2.99041434335
1,0,poste_01_1_4_1_1_b,0.0238200148566,114818485.338,0.0255353163708,41889100.0,0.0255353163708,41889100.0,"1142 : Lait demi-écrémé, écrémé",11421 : Lait Ecrémé/Demi-Ecrémé,2.74101103481,0.932826306542
1,0,poste_01_1_4_1_1_c,0.000831785543481,4009416.31665,0.0101044703838,16575755.875,0.000488418299527,801219.875,1143 : Lait de conserve,11431 : Lait de conserve,0.241884372989,0.0823185690975
1,0,poste_01_1_4_1_1_c,0.000831785543481,4009416.31665,0.0101044703838,16575755.875,0.00961605208426,15774536.0,1143 : Lait de conserve,11432 : Lait de conserve pour bébé,0.241884372989,0.0823185690975
1,0,poste_01_1_4_2_1,0.0259241943864,124961161.904,0.0330233459992,54172747.375,0.0276976170983,45436220.0,"1144 : Yaourts, fromage blanc",11441 : Yaourt et Petits suisses,2.30671634649,0.785026277681
1,0,poste_01_1_4_2_1,0.0259241943864,124961161.904,0.0330233459992,54172747.375,0.000119180603278,195508.375,"1144 : Yaourts, fromage blanc",11442 : Yaourt au soja ,2.30671634649,0.785026277681
1,0,poste_01_1_4_2_1,0.0259241943864,124961161.904,0.0330233459992,54172747.375,0.00520654829763,8541019.0,"1144 : Yaourts, fromage blanc",11443 : Fromage frais ,2.30671634649,0.785026277681
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.035791656915,58713989.4375,0.00916207999939,15029823.0,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11461 : Crème fraîche et autres crèmes,1.55798602387,0.530216890713
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.035791656915,58713989.4375,0.0249649613351,40953468.0,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11462 : Desserts lactés +  Lait bébé liquide,1.55798602387,0.530216890713
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.035791656915,58713989.4375,0.00140469416244,2304313.5,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11463 : boissons lactées (Lait aromatisé),1.55798602387,0.530216890713
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.035791656915,58713989.4375,0.000259921418097,426384.9375,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11464 : Laits végétaux,1.55798602387,0.530216890713
1,0,poste_01_1_4_3_1,0.0516553813212,248991979.165,0.0720312354724,118162766.5,0.0718034630546,117789120.0,1145 : Fromage et lait caillé,11451 : Fromages,2.10719490191,0.717124744321
1,0,poste_01_1_4_3_1,0.0516553813212,248991979.165,0.0720312354724,118162766.5,0.000227772417845,373646.5,1145 : Fromage et lait caillé,11452 : laits fermentés ,2.10719490191,0.717124744321
1,0,poste_01_1_4_4_1,0.00957532399938,46155479.115,0.00913241048194,14981152.0,0.00913241048194,14981152.0,1147 : Oeufs,11471 : Œufs ,3.08090319857,1.04849908119
1,0,poste_01_1_5_1_1,0.00921505229912,44418878.5636,0.0121302856771,19898980.0,0.0121302856771,19898980.0,1151 : Beurre,11511 : Beurre,2.23221886567,0.759673147395
1,0,poste_01_1_5_2_1_a,0.00202787919226,9774889.67603,0.00221839550665,3639140.0,0.00221839550665,3639140.0,1153 : Huiles alimentaires d'olive,11531 : Huile d'olive,2.68604386641,0.91411977088
1,0,poste_01_1_5_2_1_b,0.00594132178637,28638670.9885,0.00458706400108,7524793.5,0.00458706400108,7524793.5,"1154 : Huiles alimentaires d'arachide, de tournesol, de maïs, colza",11541 : Autres huiles ,3.80590789481,1.29523411598
1,0,poste_01_1_5_2_2_a,0.00288592102635,13910867.9422,0.0042534241175,6977478.0,0.0042534241175,6977478.0,1152 : Margarine et autres graisses végétales,11521 : Margarine et autres graisses végétales,1.99368137631,0.678493596365
1,0,poste_01_1_5_2_2_b,0.000214959243535,1036157.82361,3.56947594438e-05,58555.0351562,3.56947594438e-05,58555.0351562,1155 : saindoux et autres graisses d'origine animale,11551 : Autres graisses  alimentaires animales,17.6954521647,6.02215134333
1,0,poste_01_1_6_1_1_a,0.0075041001301,36171657.1527,0.00653603540575,10721960.0,0.00653603540575,10721960.0,1161 : agrumes (frais ou congelés),11611 : agrumes,3.37360493349,1.1481119156
1,0,poste_01_1_6_1_1_b,0.00530839543745,25587806.1947,0.00492282679346,8075591.5,0.00492282679346,8075591.5,1162 : bananes fraiches,11621 : Bananes,3.16853647125,1.07832261019
1,0,poste_01_1_6_1_1_c,0.00811128588752,39098445.7969,0.00443302281207,7272098.5,0.00443302281207,7272098.5,1163 : pommes,11631 : Pommes,5.3765011292,1.82974151756
1,0,poste_01_1_6_1_1_d,0.00151749457509,7314706.9668,0.00146293882488,2399860.25,0.00146293882488,2399860.25,1164 : poires,11641 : Poires,3.04797205037,1.03729188759
1,0,poste_01_1_6_2_1_a,0.0053843361814,25953859.7529,0.00339427728501,5568101.0,0.00339427728501,5568101.0,1165 : fruits à noyaux (frais ou congelés),11651 : Fruits à noyaux,4.66116899692,1.5862982689
1,0,poste_01_1_6_2_1_b,0.0083921019307,40452050.0214,0.00575641672997,9443044.0,0.00575641672997,9443044.0,1166 : baies (fraîches ou congelées),11661 : Baies,4.28379344853,1.45786907452
1,0,poste_01_1_6_2_1_c,0.00741729957621,35753256.5688,0.00348729513273,5720691.0,0.00348729513273,5720691.0,"1167 : autres fruits, fruits tropicaux (frais ou congelés)","11671 : Autres fruits, fruits tropicaux",6.24981432642,2.12694919526
